Date,Line,Time,Day,Location,Incident,Min Delay,Min Gap,Bound,Vehicle
28-Jun-24,505,21:06,Friday,DUNDAS AND PARLIAMENT,General Delay,0,0,S,0
28-Jun-24,506,21:22,Friday,BROADVIEW AND DUNDAS,Security,0,0,N,3434
28-Jun-24,509,21:54,Friday,QUEEN QUAY AND YORK,Security,6,12,E,4535
28-Jun-24,503,22:40,Friday,KING AND QUEEN (EAST),Rail/Switches,30,40,W,4542
28-Jun-24,504,22:41,Friday,QUEEN AND CAROLL,Diversion,41,51,W,4428
28-Jun-24,504,00:42,Friday,RONCESVALLES YARD,Operations,10,20,,4440
29-Jun-24,504,02:06,Saturday,RONCESVALLES AND GRENA,General Delay,15,25,S,4512
29-Jun-24,306,02:26,Saturday,DUNDAS WEST STATION,Emergency Services,10,20,,4467
29-Jun-24,503,02:45,Saturday,RUSSELL YARD,Operations,0,0,,4507
29-Jun-24,504,05:26,Saturday,BROADVIEW AND DUNDAS,Investigation,0,0,N,4564
29-Jun-24,504,08:13,Saturday,QUEEN AND RONCESVALLES,Security,0,0,W,4551
29-Jun-24,505,10:13,Saturday,BROADVIEW AND MOUNTSTE,Mechanical,10,20,S,4438
29-Jun-24,506,10:50,Saturday,COLLEGE AND BAY,Emergency Services,5,15,E,4619
29-Jun-24,501,12:15,Saturday,CHURCH AND QUEEN,Security,10,20,N,3357
29-Jun-24,503,12:20,Saturday,KING AND CHARLOTTE,Cleaning - Unsanitary,9,18,E,4496
29-Jun-24,501,12:29,Saturday,BATHURST AND QUEEN,Mechanical,10,20,S,8214
29-Jun-24,505,12:31,Saturday,DUNDAS AND OSSINGTON,Held By,10,20,E,4460
29-Jun-24,501,12:56,Saturday,DUFFERIN GATE LOOP,Operations,10,20,E,4571
29-Jun-24,,12:59,Saturday,SPRINGHURST LOOP,Operations,9,18,E,4584
29-Jun-24,504,13:00,Saturday,QUEEN AND LANSDOWNE,Mechanical,10,20,W,4555
29-Jun-24,511,13:59,Saturday,BATHURST STATION,Mechanical,10,20,W,4425
29-Jun-24,504,14:05,Saturday,BATHURST AND KING,Operations,14,24,E,4476
29-Jun-24,505,14:20,Saturday,DUNDAS AND PARLIAMENT,Operations,10,20,S,4451
29-Jun-24,501,14:38,Saturday,QUEEN AND BEVERLY,Held By,13,23,E,4584
29-Jun-24,506,14:39,Saturday,GERRARD AND PARLIAMENT,General Delay,0,0,W,4587
29-Jun-24,506,14:39,Saturday,COLLEGE AND MCCAUL,General Delay,0,0,W,4587
29-Jun-24,509,14:52,Saturday,FLEET AND BASTION,General Delay,0,0,,0
29-Jun-24,501,15:55,Saturday,QUEEN AND JOHN,Held By,10,20,E,4584
29-Jun-24,505,17:40,Saturday,DUNDAS WEST STATION,Cleaning - Unsanitary,7,14,W,4448
29-Jun-24,504,17:44,Saturday,QUEEN AND JAMESON,Security,0,0,E,4547
29-Jun-24,507,17:57,Saturday,LAKESHORE AND MIMICO,Investigation,4,14,N,4417
29-Jun-24,510,18:26,Saturday,SPEDINA AND FRONT,General Delay,0,0,,0
29-Jun-24,510,18:48,Saturday,SPADINA FROM QUEEN'S Q,General Delay,0,0,,0
29-Jun-24,504,18:50,Saturday,SPADINA AND KING,Operations,10,20,W,4522
29-Jun-24,504,18:51,Saturday,BROADVIEW AND QUEEN,Operations,10,20,E,4597
29-Jun-24,505,20:38,Saturday,BROADVIEW STATION,Mechanical,8,16,W,4510
29-Jun-24,504,21:59,Saturday,QUEENSWAY AND KINGSWAY,Held By,16,26,W,4544
29-Jun-24,504,22:13,Saturday,THE QUEENSWAY AND KING,Diversion,10,20,W,4544
29-Jun-24,501,22:34,Saturday,QUEEN AND RONCEVALLES,Held By,16,26,W,4450
29-Jun-24,507,22:48,Saturday,LONG BRANCH LOOP,Emergency Services,17,27,E,4603
29-Jun-24,512,23:46,Saturday,ST CLAIR AND TWEEDSMUI,Mechanical,10,20,W,4427
29-Jun-24,509,23:57,Saturday,QUEENS QUAY AND FERRY,Cleaning - Unsanitary,8,16,E,4430
29-Jun-24,512,00:08,Saturday,ST CLAIR AND AVENUE RD,Operations,10,20,W,4479
29-Jun-24,509,00:43,Saturday,QUEENS QUAY AND BATHUR,General Delay,10,18,E,4449
30-Jun-24,504,02:12,Sunday,KING AND BAY,Collision - TTC Involved,10,20,E,4453
30-Jun-24,306,02:54,Sunday,DUNDAS WEST STATION,Emergency Services,10,16,,4586
30-Jun-24,504,06:11,Sunday,KING AND BATHURST,General Delay,15,20,E,4583
30-Jun-24,512,09:27,Sunday,LESLIE BARNS,General Delay,8,8,W,4463
30-Jun-24,510,09:53,Sunday,SPADINA AND QUEENS QUA,Operations,10,20,N,8835
30-Jun-24,505,10:35,Sunday,BROADVIEW STATION,Emergency Services,10,20,,4418
30-Jun-24,506,10:48,Sunday,COLLEGE AND BEATRICE,Collision - TTC Involved,0,0,E,7235
30-Jun-24,512,11:35,Sunday,ST CLAIR AND OAKWOOD,General Delay,9,17,E,4575
30-Jun-24,507,11:49,Sunday,LAKESHORE AND THIRD ST,Collision - TTC Involved,10,20,E,4527
30-Jun-24,506,11:53,Sunday,RONCESVALLES YARD,Mechanical,5,10,,4535
30-Jun-24,512,12:24,Sunday,ST CLAIR AND KEELE,Operations,10,18,,4575
30-Jun-24,504,12:35,Sunday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,N,4541
30-Jun-24,512,13:03,Sunday,ST. CLAIR AND AVENUE,Operations,12,20,E,4575
30-Jun-24,999,13:04,Sunday,CARLTON AND SHERBOURNE,Security,0,0,W,8611
30-Jun-24,504,13:18,Sunday,PARLIAMENT AND QUEEN,Security,10,20,N,4518
30-Jun-24,505,13:31,Sunday,DUNDAS AND GLADSTONE,Diversion,10,20,W,4417
30-Jun-24,,13:36,Sunday,DUFFERIN AND JOE SHUST,Diversion,23,33,N,0
30-Jun-24,510,13:45,Sunday,SPADINA AND KING,Operations,3,6,S,8835
30-Jun-24,501,14:08,Sunday,QUEEN AND JOHN,General Delay,0,0,W,3363
30-Jun-24,999,14:09,Sunday,MAIN STREET STATION,Mechanical,0,0,,3448
30-Jun-24,510,14:09,Sunday,11 SPADINA ROAD,Mechanical,3,6,N,7257
30-Jun-24,505,14:22,Sunday,DUNDAS AND BROADVIEW,Utilized Off Route,10,20,W,4598
30-Jun-24,505,14:35,Sunday,1165 LAKESHORE BLVD,Utilized Off Route,10,20,W,4436
30-Jun-24,504,14:42,Sunday,KING AND PETER,Operations,10,30,W,4560
30-Jun-24,504,14:50,Sunday,KING AND SPADINA,Rail/Switches,0,0,W,4560
30-Jun-24,501,14:51,Sunday,QUEEN AND JOHN,Diversion,19,29,W,4440
30-Jun-24,512,14:55,Sunday,ST. CLAIR AND GLENHOLM,Operations,8,16,W,4575
30-Jun-24,512,15:05,Sunday,ST CLAIR AVE WEST AND,Security,7,15,W,4521
30-Jun-24,507,15:46,Sunday,LAKESHORE AND MILES,Cleaning - Unsanitary,10,20,N,4571
30-Jun-24,510,16:33,Sunday,SPADINA AND FRONT,General Delay,0,0,,0
30-Jun-24,501,18:02,Sunday,DUFFERIN AND KING,Cleaning - Unsanitary,10,20,N,4487
30-Jun-24,509,19:37,Sunday,BATHURST AND FORT YORK,Cleaning - Unsanitary,0,0,N,4433
30-Jun-24,512,22:24,Sunday,ST CLAIR AND AVENUE,Operations,10,20,W,4521
30-Jun-24,504,00:12,Sunday,BROADVIEW AND GERRARD,Emergency Services,10,20,E,4614
1-Jul-24,503,02:22,Monday,QUEEN AND WOODFIELD,Emergency Services,0,0,W,4481
1-Jul-24,301,02:50,Monday,QUEEN AND CARROLL,Held By,11,22,W,4573
1-Jul-24,,03:36,Monday,RONCESVALLES CARHOUSE,Operations,0,0,,0
1-Jul-24,301,04:27,Monday,QUEEN AND DOVERCOURT,Investigation,18,38,W,4465
1-Jul-24,503,04:38,Monday,BINGHAM LOOP,Security,10,20,W,4573
1-Jul-24,501,06:05,Monday,QUEEN AND LISGAR,Held By,13,23,W,4492
1-Jul-24,504,06:09,Monday,QUEEN AND LISGAR,Held By,0,0,,4403
1-Jul-24,510,06:18,Monday,SPADINA AND QUEEN,Cleaning - Unsanitary,9,18,S,7327
1-Jul-24,512,10:18,Monday,GUNNS LOOP,Cleaning - Unsanitary,9,18,E,4462
1-Jul-24,510,10:24,Monday,SPADINA AND FRONT,Investigation,6,11,N,8753
1-Jul-24,509,10:59,Monday,UNION STATION,Emergency Services,10,20,S,4563
1-Jul-24,505,11:04,Monday,DUNDAS WEST STATION,Cleaning - Unsanitary,10,20,W,4608
1-Jul-24,507,11:17,Monday,HUMBER LOOP,Mechanical,10,20,E,4527
1-Jul-24,505,11:54,Monday,BROADVIEW AND DANFORTH,Security,11,21,S,4451
1-Jul-24,510,12:34,Monday,SPADINA STATION,Collision - TTC Involved,3,6,N,8696
1-Jul-24,505,12:42,Monday,DUNDAS AND SPADINA,Diversion,10,20,E,4575
1-Jul-24,505,12:57,Monday,DUNDAS AND YONGE,Diversion,10,20,E,4497
1-Jul-24,501,13:08,Monday,RICHMOND AND CHURCH,Mechanical,10,20,W,3364
1-Jul-24,509,14:26,Monday,FLEET AND FORT YORK,General Delay,0,0,E,4483
1-Jul-24,501,14:32,Monday,KING AND YONGE,Diversion,19,29,W,4591
1-Jul-24,510,14:32,Monday,SPADINA AND NASAU,Mechanical,3,6,S,8746
1-Jul-24,503,14:35,Monday,KING AND YONGE,Diversion,19,29,W,4499
1-Jul-24,504,14:38,Monday,KING AND YONGE,Diversion,19,29,,4532
1-Jul-24,506,14:42,Monday,CARLTON AND CHURCH,Security,10,20,W,4510
1-Jul-24,504,14:56,Monday,KING AND RIVER,General Delay,0,0,W,0
1-Jul-24,512,15:23,Monday,ST CLAIR AND TWEEDSMUI,Emergency Services,57,65,E,4423
1-Jul-24,505,15:47,Monday,DUNDAS AND BAY,General Delay,0,0,W,4564
1-Jul-24,501,16:00,Monday,QUEEN AND OSSINGTON,Cleaning - Unsanitary,10,20,W,4492
1-Jul-24,501,16:03,Monday,QUEEN AND GLADSTONE,Cleaning - Unsanitary,10,20,W,4492
1-Jul-24,512,16:57,Monday,ST CLAIR AND BATHURST,Collision - TTC Involved,68,84,W,4466
1-Jul-24,507,18:14,Monday,LONG BRANCH LOOP,Security,46,56,W,4603
1-Jul-24,501,18:25,Monday,MCCAUL LOOP,Collision - TTC Involved,70,80,,4443
1-Jul-24,512,18:50,Monday,ST. CLAIR AND DUFFERIN,General Delay,0,0,W,0
1-Jul-24,507,20:08,Monday,LAKESHORE AND THIRTY S,Operations,10,20,E,4486
1-Jul-24,501,20:22,Monday,QUEEN AND BROOKMOUNT,Diversion,16,26,E,4458
1-Jul-24,506,21:36,Monday,HIGH PARK LOOP,Diversion,35,45,W,4589
1-Jul-24,505,22:23,Monday,DUNDAS AND LANSDOWNE,Diversion,10,20,E,4565
1-Jul-24,505,22:37,Monday,DUNDAS AND GRACE,General Delay,10,20,E,4529
1-Jul-24,505,23:23,Monday,DUNDAS AND GRACE,Diversion,10,20,W,4446
1-Jul-24,505,00:24,Monday,BROADVIEW STATION,Collision - TTC Involved,10,20,N,4447
2-Jul-24,301,02:15,Tuesday,MCCAUL AND QUEEN,Operations,20,40,N,4443
2-Jul-24,506,02:17,Tuesday,COLLEGE AND YONGE,Held By,5,15,E,4544
2-Jul-24,501,06:04,Tuesday,QUEEN AND NEVILLE PARK,Emergency Services,18,28,E,4516
2-Jul-24,510,07:42,Tuesday,SPADINA STATION,Operations,10,20,S,8706
2-Jul-24,506,08:14,Tuesday,GERRARD AND WOODBINE,Held By,83,93,E,4559
2-Jul-24,505,09:31,Tuesday,DUNDAS AND DENNISON,Cleaning - Unsanitary,8,16,E,4587
2-Jul-24,505,09:37,Tuesday,HOWARD PARK AND DUNDAS,Cleaning - Unsanitary,8,16,E,4446
2-Jul-24,505,10:21,Tuesday,DUNDAS AND OSSINGTON,Cleaning - Unsanitary,8,16,W,4496
2-Jul-24,512,10:22,Tuesday,ST CLAIR AND DEER PARK,General Delay,12,20,E,4418
2-Jul-24,512,12:11,Tuesday,ST CLAIR WEST AND KEEL,General Delay,25,33,E,4618
2-Jul-24,,13:02,Tuesday,BATHURST AND LAKESHORE,Rail/Switches,0,0,N,4421
2-Jul-24,501,13:06,Tuesday,MCCAUL LOOP,Diversion,10,20,E,4501
2-Jul-24,506,15:02,Tuesday,CARLTON AND PARLIAMENT,Operations,10,20,N,4536
2-Jul-24,509,15:54,Tuesday,BATHRUST AND FLEET,General Delay,0,0,E,4529
2-Jul-24,501,18:02,Tuesday,QUEEN AND PARLIAMENT,Diversion,10,20,W,4516
2-Jul-24,509,19:55,Tuesday,QUEEN AND LESLIE,Cleaning - Unsanitary,7,14,W,4529
2-Jul-24,503,19:55,Tuesday,QUEEN AND LOGAN,Mechanical,10,20,E,4604
2-Jul-24,506,19:59,Tuesday,HIGH PARK LOOP,Diversion,111,121,,0
2-Jul-24,501,22:00,Tuesday,BROADVIEW AND GERRARD,Mechanical,10,20,W,8317
2-Jul-24,503,22:41,Tuesday,KINGSTON AND MAIN,Emergency Services,10,20,E,4458
2-Jul-24,503,23:06,Tuesday,KINGSTON AND MAIN,Investigation,10,20,E,4509
2-Jul-24,501,23:12,Tuesday,QUEEN AND PARLIAMENT,Diversion,47,57,W,4533
2-Jul-24,503,23:16,Tuesday,QUEEN AND PARLIAMENT,Investigation,10,20,W,4481
2-Jul-24,506,23:17,Tuesday,CARLTON AND BATHURST,Investigation,10,20,W,4565
2-Jul-24,501,23:39,Tuesday,QUEEN AND ALTON,Mechanical,10,20,W,4525
2-Jul-24,501,00:30,Tuesday,PARLIAMENT AND QUEEN,Security,10,30,N,4599
2-Jul-24,506,01:05,Tuesday,COLLEGE AND DUFFERIN,Collision - TTC Involved,10,20,W,4545
2-Jul-24,501,01:56,Tuesday,KINGSTON LOOP,Security,0,0,,4436
3-Jul-24,503,02:52,Wednesday,KINGSTON AND SOUTHWOOD,Diversion,10,20,E,3813
3-Jul-24,301,03:49,Wednesday,SUNNYSIDE LOOP,Emergency Services,20,40,W,4491
3-Jul-24,501,04:22,Wednesday,LESLIE CARHOUSE,Operations,10,20,W,4486
3-Jul-24,504,09:01,Wednesday,KING AND NIAGARA,Operations,10,20,W,4433
3-Jul-24,510,09:32,Wednesday,SPADINA STATION,Operations,10,20,N,7230
3-Jul-24,510,10:51,Wednesday,SPADINA AND COLLEGE,Mechanical,4,8,N,66674
3-Jul-24,505,11:02,Wednesday,BROADVIEW AND WOLFREY,Cleaning - Unsanitary,8,16,W,4578
3-Jul-24,,11:21,Wednesday,BROADVIEW STATION,Security,0,0,,0
3-Jul-24,510,11:24,Wednesday,EGLINTON STATION,Mechanical,29,58,N,3318
3-Jul-24,510,11:38,Wednesday,SPADINA AND SUSSEX,Mechanical,4,7,N,8758
3-Jul-24,512,11:47,Wednesday,ST. CLAIR WEST AND DEE,Mechanical,8,16,W,4616
3-Jul-24,510,12:40,Wednesday,SPADINA AND SUSSEX,Operations,3,7,N,1111
3-Jul-24,505,12:43,Wednesday,DUNDAS AND UNIVESRITY,Collision - TTC Involved,10,20,E,4511
3-Jul-24,510,13:30,Wednesday,SPADINA AND SULLIVAN,Collision - TTC Involved,3,7,N,7329
3-Jul-24,504,13:36,Wednesday,KING AND YONGE,General Delay,0,0,W,0
3-Jul-24,,14:26,Wednesday,QUEEN AND DEGRASSI,Rail/Switches,0,0,E,0
3-Jul-24,,15:10,Wednesday,RONCESVALLES AND QUEEN,Operations,0,0,,0
3-Jul-24,504,15:33,Wednesday,RONCESVALLES AND HOWAR,General Delay,0,0,N,4431
3-Jul-24,504,15:40,Wednesday,QUEEN AND DOWLING,Collision - TTC Involved,308,318,W,4473
3-Jul-24,501,15:40,Wednesday,WOLSELEY LOOP,Investigation,10,20,E,8176
3-Jul-24,509,15:46,Wednesday,QUEENS QUAY AND HARBOU,General Delay,0,0,W,4497
3-Jul-24,508,16:09,Wednesday,QUEEN AND DOWLING,Diversion,0,0,,0
3-Jul-24,506,16:38,Wednesday,LANSDOWNE LOOP,Investigation,10,20,E,4442
3-Jul-24,505,17:52,Wednesday,DUNDAS AND BAY,Held By,10,20,W,4433
3-Jul-24,509,18:19,Wednesday,BAY AND QUEENS QUAY,Security,0,0,,4492
3-Jul-24,509,19:20,Wednesday,FLEET AND FORT YORK,Operations,6,12,W,4472
3-Jul-24,501,21:19,Wednesday,QUEEN AND NEVILLE PARK,Operations,10,20,W,4557
3-Jul-24,501,21:19,Wednesday,QUEEN AND NEVILLE PARK,Operations,10,20,W,4557
3-Jul-24,,21:29,Wednesday,LESLIE BARNS,Security,0,0,,0
3-Jul-24,504,22:10,Wednesday,QUEEN AND RONCESVALLES,Cleaning - Unsanitary,10,20,W,4415
3-Jul-24,506,23:10,Wednesday,COLLEGE AND DUNDAS,Held By,7,17,W,4564
3-Jul-24,504,00:33,Wednesday,DISTILLERY LOOP,Operations,10,20,E,4461
4-Jul-24,506,04:36,Thursday,PARLIAMENT AND GERRARD,Operations,30,60,E,4590
4-Jul-24,504,04:38,Thursday,RONCESVALLES YARD,Operations,8,64,,4561
4-Jul-24,504,07:23,Thursday,RONCEVILLE DIVISION,Operations,10,20,,4403
4-Jul-24,506,07:29,Thursday,DUNDAS W AND SORAUREN,Mechanical,10,20,E,4437
4-Jul-24,504,07:54,Thursday,KING AND TECUMSETH,Operations,10,20,W,4417
4-Jul-24,505,08:07,Thursday,DUNDAS AND MCCAUL,General Delay,0,0,E,0
4-Jul-24,505,08:12,Thursday,DUNDAS AND BATHURST,General Delay,20,30,,4436
4-Jul-24,511,08:58,Thursday,BATHURST AND HARBORD,General Delay,12,22,N,4614
4-Jul-24,,09:10,Thursday,SPADINA STATION,Emergency Services,0,0,,0
4-Jul-24,511,09:42,Thursday,BATHURST STATION,Operations,70,80,,4591
4-Jul-24,506,09:58,Thursday,COLLEGE AND BEVERLEY,General Delay,8,16,W,4569
4-Jul-24,501,09:59,Thursday,RONCEVILLES AND QUEEN,Operations,9,18,S,4603
4-Jul-24,510,10:28,Thursday,SPADINA AND SULLIVAN,Operations,3,7,S,1350
4-Jul-24,512,10:52,Thursday,ST. CLAIR STATION,Collision - TTC Involved,8,16,,4595
4-Jul-24,5063,11:37,Thursday,KING WEST AND PETER,General Delay,10,20,W,4421
4-Jul-24,510,11:49,Thursday,SPADINA AND SUSSEX,Collision - TTC Involved,3,7,N,8673
4-Jul-24,512,12:35,Thursday,SPADINA AND RUSSELL HI,Mechanical,8,16,W,4415
4-Jul-24,510,13:00,Thursday,SPADINA STATION,Emergency Services,25,28,E,1133
4-Jul-24,506,13:01,Thursday,GERRARD AND LOGAN,General Delay,15,25,E,4587
4-Jul-24,510,13:07,Thursday,SPADINA AND NASSAU,General Delay,0,0,S,7234
4-Jul-24,509,15:19,Thursday,QUEENS QUAY AND REES,General Delay,0,0,E,0
4-Jul-24,510,16:12,Thursday,SPADINA AND HARBORD,Security,0,0,N,8831
4-Jul-24,505,16:32,Thursday,DUNDAS AND YONGE,General Delay,0,0,W,0
4-Jul-24,504,18:09,Thursday,KING EAST AND SACKVILL,Mechanical,10,20,W,4434
4-Jul-24,510,18:45,Thursday,SPADINA STATION,Operations,5,10,N,1062
4-Jul-24,509,20:32,Thursday,FLEET AND ANGELIQUE,Diversion,22,29,W,4516
4-Jul-24,504,20:52,Thursday,DUNDAS AND STERLING,Emergency Services,10,20,W,4452
4-Jul-24,504,21:08,Thursday,KING AND BAY,Cleaning - Unsanitary,10,20,W,4571
4-Jul-24,501,21:25,Thursday,QUEEN AND BATHURST,Diversion,39,49,W,4463
4-Jul-24,507,22:19,Thursday,KIPLING LOOP,Emergency Services,10,20,,4442
4-Jul-24,,22:33,Thursday,RONCESVALLES CARHOUSE,Security,0,0,,0
4-Jul-24,510,23:11,Thursday,SPADINA AND BULWER (NO,Collision - TTC Involved,6,12,N,8837
4-Jul-24,503,23:19,Thursday,QUEEN AND JONES,Security,10,20,W,4422
4-Jul-24,,00:34,Thursday,KING AND JARVIS,Emergency Services,0,0,,0
4-Jul-24,507,00:41,Thursday,QUEEN AND SPADINA,General Delay,8,18,W,4480
4-Jul-24,501,00:41,Thursday,QUEEN AND SPADINA,General Delay,18,28,W,4563
4-Jul-24,507,00:50,Thursday,THE QUEENSWAY AND GLEN,Security,8,18,W,4480
4-Jul-24,507,00:59,Thursday,LAKESHORE AND THIRTEEN,General Delay,10,20,E,4588
4-Jul-24,504,01:01,Thursday,KING AND CHURCH,Security,0,0,E,4545
4-Jul-24,501,01:30,Thursday,DUNDAS AND GRACE,Diversion,22,32,E,4559
5-Jul-24,501,02:08,Friday,QUEEN AND SHAW,Operations,10,20,W,4451
5-Jul-24,512,03:04,Friday,QUEEN AND LESLIE,Diversion,0,0,E,4489
5-Jul-24,512,04:44,Friday,BATHURST AND BRIDGMAN,Operations,8,8,E,4467
5-Jul-24,507,05:00,Friday,LAKE SHORE AND PARK LA,Collision - TTC Involved,44,54,W,4585
5-Jul-24,511,05:26,Friday,FLEET AND STRACHAN,Mechanical,10,20,E,4466
5-Jul-24,501,05:59,Friday,QUEEN AND SPADINA,Mechanical,0,0,E,3361
5-Jul-24,504,07:15,Friday,BATHURST AND ROBINSON,Mechanical,10,20,S,4521
5-Jul-24,505,07:53,Friday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,N,4517
5-Jul-24,508,08:46,Friday,HUMBER LOOP,Mechanical,10,20,E,4536
5-Jul-24,501,09:02,Friday,BATHURST AND WOLSELEY,Operations,10,20,W,8319
5-Jul-24,503,09:07,Friday,QUEEN AND WOODFIELD,Operations,10,20,E,4445
5-Jul-24,505,09:19,Friday,BRAODVIEW STATION,Operations,10,20,,4488
5-Jul-24,507,09:42,Friday,KIPLING AND LAKESHORE,Mechanical,10,20,W,4503
5-Jul-24,504,09:49,Friday,BATHURST AND DUNDAS,Collision - TTC Involved,10,20,W,4607
5-Jul-24,506,10:33,Friday,MAIN STATION,Operations,10,20,S,4531
5-Jul-24,501,10:40,Friday,QUEEN AND GLEN MANOR,Mechanical,10,20,W,4405
5-Jul-24,501,10:54,Friday,QUEEN AND WINEVA,Security,0,0,W,4407
5-Jul-24,501,11:02,Friday,QUEEN AND NURSEWOOD,Mechanical,10,20,E,4425
5-Jul-24,501,11:05,Friday,QUEEN AND SPADINA,Investigation,20,30,W,4566
5-Jul-24,510,11:16,Friday,SPADINA STATION,Security,3,6,,7255
5-Jul-24,505,11:21,Friday,BROADVIEW STATION,Mechanical,10,20,N,4488
5-Jul-24,510,11:22,Friday,SPADINA AND BLOOR,Cleaning - Unsanitary,3,6,E,7255
5-Jul-24,510,11:44,Friday,SPADINA STATION,Mechanical,3,6,,1102
5-Jul-24,512,12:13,Friday,ST CLAIR AND YONGE,Operations,12,20,,4559
5-Jul-24,505,12:20,Friday,BROADVIEW STATION,Operations,10,20,N,4460
5-Jul-24,510,12:22,Friday,SPADINA AND BLOOR,Operations,3,6,S,8800
5-Jul-24,505,12:28,Friday,DUNDAS AND CHURCH,General Delay,0,0,E,0
5-Jul-24,600,12:34,Friday,SPRINGHURST LOOP,Operations,0,0,,1085
5-Jul-24,510,13:08,Friday,SPADINA AND FORT YORK,Operations,3,6,N,1059
5-Jul-24,504,13:21,Friday,RONCESVALLES AND HOWAR,Operations,40,50,N,4605
5-Jul-24,509,13:24,Friday,QUEENS QUAY AND BATHUR,Diversion,76,86,W,4584
5-Jul-24,510,13:41,Friday,SPADINA AND FRONT,General Delay,0,0,S,8813
5-Jul-24,504,13:52,Friday,RONCESVALLES AND QUEEN,Operations,10,20,S,0
5-Jul-24,504,14:55,Friday,RONCESVALLES CARHOUSE,Operations,10,20,,0
5-Jul-24,505,15:19,Friday,DUNDAS WEST STATION,Operations,51,61,S,4410
5-Jul-24,509,15:34,Friday,FLEET AND BATHURST,General Delay,0,0,N,0
5-Jul-24,503,15:49,Friday,QUEEN AND CARLAW,Diversion,10,20,W,4411
5-Jul-24,504,16:24,Friday,QUEEN AND RONCESVALLES,Operations,10,20,S,4494
5-Jul-24,510,17:06,Friday,SPADINA AND QUEENS QUA,Emergency Services,2,5,N,7502
5-Jul-24,509,17:09,Friday,QUEEN'S QUAY AND BAY,Collision - TTC Involved,74,81,E,4493
5-Jul-24,501,17:15,Friday,RICHMOND AND PORTLAND,Security,0,0,W,8921
5-Jul-24,504,17:27,Friday,YONGE AND KING,Operations,10,20,W,4519
5-Jul-24,512,17:48,Friday,LANSDOWNE AND ST CLAIR,General Delay,12,20,W,4467
5-Jul-24,501,17:55,Friday,DUFFERIN AND SPRINGHUR,Collision - TTC Involved,5,10,N,8206
5-Jul-24,510,18:23,Friday,SPADINA STATION,Operations,2,5,S,8642
5-Jul-24,510,19:06,Friday,SPADINA AND LAKESHORE,Emergency Services,0,0,N,8649
5-Jul-24,512,19:52,Friday,ST CLAIR AND OAKWOOD,Operations,11,19,E,4522
5-Jul-24,503,20:20,Friday,QUEEN AND COXWELL,General Delay,10,20,W,4422
5-Jul-24,501,20:27,Friday,SHERBOURNE AND QUEEN,Mechanical,10,20,W,4476
5-Jul-24,504,20:50,Friday,KING AND BATHURST,Cleaning - Unsanitary,10,20,E,4605
5-Jul-24,512,21:32,Friday,ST CLAIR AND BATHURST,Operations,9,17,E,4408
5-Jul-24,507,21:34,Friday,LONG BRANCH LOOP,Security,9,19,,4606
5-Jul-24,512,23:39,Friday,GUNNS LOOP,Operations,12,22,W,4429
6-Jul-24,507,03:13,Saturday,PARLIAMENT AND QUEEN,Security,20,40,N,4587
6-Jul-24,501,03:23,Saturday,LAKEHSHORE AND LONG BR,Security,51,71,W,4564
6-Jul-24,506,05:37,Saturday,COXWELL AND GERRARD,Emergency Services,30,60,S,4491
6-Jul-24,504,05:50,Saturday,QUEEN AND DOVERCOURT,Security,10,20,E,4416
6-Jul-24,503,06:54,Saturday,CHARLOTTE LOOP,Diversion,10,20,,4481
6-Jul-24,506,07:39,Saturday,HIGH PARK LOOP,Security,10,20,,4603
6-Jul-24,511,08:10,Saturday,FLEET AND STRACHAN,Diversion,250,260,E,4619
6-Jul-24,501,08:24,Saturday,QUEENSWAY GARAGE,Operations,10,20,E,0
6-Jul-24,503,09:58,Saturday,QUEEN AND CONNAUGHT,General Delay,10,20,W,4432
6-Jul-24,999,10:05,Saturday,CHRISTIE AND ST. CLAIR,Collision - TTC Involved,0,0,E,1626
6-Jul-24,,10:23,Saturday,DUNDAS AND COLLEGE,Rail/Switches,0,0,E,0
6-Jul-24,509,10:23,Saturday,PRINCES' GATES,Mechanical,10,20,S,7057
6-Jul-24,511,10:25,Saturday,BATHURST AND KING,Mechanical,10,20,N,4619
6-Jul-24,501,10:46,Saturday,QUEEN AND CARROL,Utilized Off Route,8,16,E,3323
6-Jul-24,506,10:48,Saturday,HIGH PARK LOOP,Operations,9,20,E,4573
6-Jul-24,506,10:50,Saturday,GERRARD AND BEATON,Operations,10,20,W,4605
6-Jul-24,512,11:07,Saturday,ST CLAIR AND VAUGHAN,Collision - TTC Involved,0,0,W,1532
6-Jul-24,512,11:11,Saturday,ST CLAIR AND LAUDER,Collision - TTC Involved,6,12,W,4466
6-Jul-24,501,11:30,Saturday,QUEEN AND CARROLL,Operations,8,16,E,3323
6-Jul-24,507,12:39,Saturday,LAKESHORE AND THIRD AV,Emergency Services,40,50,E,4569
6-Jul-24,501,13:00,Saturday,WOLSELEY LOOP,Utilized Off Route,8,16,S,8146
6-Jul-24,511,13:03,Saturday,LESLIE CARHOUSE,Operations,8,16,,0
6-Jul-24,501,13:04,Saturday,SPADINA AND QUEEN,Utilized Off Route,8,16,W,8203
6-Jul-24,510,13:18,Saturday,SPADINA AND BLOOR,Operations,3,6,N,8628
6-Jul-24,507,13:23,Saturday,ROYAL YORK AND LAKESHO,Operations,10,20,N,4569
